ID,KIDSDRIV,BIRTH,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,CAR_VALUE,CAR_TYPE,OLDCLAIM,CLM_FREQ,CLM_AMT,CAR_AGE,URBANICITY
121685375,0,02-07-44,0,14,"70,112",No,"284,285",Yes,F,High School,Blue Collar,21,Commercial,"22,740",Sports Car,0,0,"1,356",1,Highly Urban/ Urban
121693059,0,02-06-50,0,13,"123,574",No,"347,009",Yes,M,PhD,Manager,53,Commercial,"31,000",Panel Truck,"4,344",2,"3,237",14,Highly Urban/ Urban
121700524,0,25-08-60,0,13,"10,315",No,0,Yes,F,<High School,Student,33,Private,"16,570",SUV,0,0,0,1,Highly Urban/ Urban
122029840,0,28-01-48,0,12,"78,387",No,"257,655",No,F,Masters,Professional,35,Private,"22,330",Minivan,0,0,0,21,Highly Urban/ Urban
122098254,0,27-07-49,0,8,"52,442",No,"210,062",No,M,Bachelors,Professional,55,Private,"19,900",Minivan,0,0,0,16,Highly Urban/ Urban
122104750,0,08-07-59,0,11,"24,189",No,"100,892",Yes,F,<High School,Clerical,14,Private,"9,510",Sports Car,"3,961",2,0,6,Highly Urban/ Urban
122249642,1,04-10-56,2,13,"35,193",No,"172,258",Yes,F,High School,Blue Collar,31,Commercial,"12,820",SUV,0,0,0,1,Highly Rural/ Rural
122379209,0,06-08-54,0,11,"53,556",No,"167,505",Yes,M,<High School,Blue Collar,63,Commercial,"21,290",Van,0,0,0,1,Highly Urban/ Urban
122570544,0,23-10-53,0,9,"60,352",No,"246,779",Yes,M,High School,Clerical,51,Private,"12,140",Pickup,0,0,0,10,Highly Rural/ Rural
122675560,0,04-09-54,0,0,0,No,0,No,M,High School,Student,36,Commercial,"26,500",Panel Truck,0,0,0,8,Highly Rural/ Rural
122678353,0,31-12-49,0,7,"67,258",No,"222,040",No,M,Masters,Lawyer,28,Private,"21,760",Van,0,0,"5,521",10,Highly Urban/ Urban
122704868,0,06-04-66,2,11,"65,009",No,"220,639",Yes,F,Bachelors,Professional,30,Private,"14,620",SUV,"8,122",3,0,14,Highly Urban/ Urban
122905942,0,27-02-55,2,14,"23,683",No,"118,863",Yes,F,High School,Clerical,88,Private,"8,270",SUV,0,0,0,1,Highly Rural/ Rural
123085640,1,27-08-65,1,12,"33,197",No,"123,199",Yes,F,High School,Clerical,29,Private,"5,100",SUV,0,0,0,6,Highly Urban/ Urban
123234306,0,02-01-53,0,11,"80,183",No,"210,725",No,F,Bachelors,Blue Collar,39,Private,"6,970",SUV,0,0,0,8,Highly Urban/ Urban
123238866,0,17-08-47,0,13,"23,714",No,"121,354",Yes,M,<High School,Blue Collar,59,Commercial,"9,070",Pickup,0,0,"5,338",8,Highly Urban/ Urban
123269526,1,11-01-60,1,12,"70,673",No,"223,484",Yes,M,High School,Blue Collar,55,Commercial,"46,990",Panel Truck,0,0,0,9,Highly Rural/ Rural
123293685,0,25-09-52,0,15,"57,446",No,"205,310",Yes,M,High School,Professional,30,Private,"12,120",Pickup,0,0,0,7,Highly Urban/ Urban
123295562,0,30-03-53,0,11,"73,085",No,"248,799",Yes,M,Bachelors,Manager,36,Private,"10,220",Minivan,0,0,0,7,Highly Urban/ Urban
123382315,0,04-10-44,0,8,"86,574",No,"323,469",Yes,M,Masters,Manager,47,Private,"17,020",Van,0,0,"3,367",18,Highly Urban/ Urban
123418719,0,12-10-41,0,15,"98,573",No,0,No,M,Bachelors,Blue Collar,22,Commercial,"19,200",Minivan,"2,459",1,0,6,Highly Urban/ Urban
123439041,0,03-04-49,0,11,"105,198",No,"310,110",Yes,M,Masters,Manager,60,Private,"8,860",Pickup,"7,792",3,"3,380",17,Highly Urban/ Urban
123484585,0,09-06-61,0,14,"50,104",No,"241,191",Yes,F,Masters,Lawyer,44,Private,"10,310",SUV,"6,384",2,"5,610",12,Highly Urban/ Urban
123706120,0,10-07-72,3,0,0,No,0,Yes,F,Bachelors,Student,17,Commercial,"22,500",Pickup,0,0,"1,220",14,Highly Urban/ Urban
123736601,0,01-12-54,0,12,"39,852",No,"125,283",Yes,F,High School,Blue Collar,37,Commercial,"7,410",SUV,"3,704",2,0,6,Highly Urban/ Urban
123854108,0,03-05-39,0,12,"19,796",No,"153,061",No,F,Bachelors,Clerical,33,Private,"21,690",Sports Car,"2,800",2,0,1,Highly Urban/ Urban
124046274,1,11-02-58,2,15,"44,224",No,"158,126",Yes,F,Bachelors,Clerical,74,Private,"11,710",Sports Car,0,0,0,11,Highly Rural/ Rural
124556169,0,06-02-48,0,17,"48,263",No,"200,023",Yes,F,High School,Professional,39,Private,"24,450",Minivan,0,0,0,10,Highly Urban/ Urban
124773179,0,05-09-47,0,10,"161,142",No,"430,785",No,F,PhD,Doctor,41,Private,"22,480",Minivan,0,0,0,10,Highly Urban/ Urban
124798344,0,17-09-53,0,14,"33,899",No,"158,521",Yes,M,High School,Clerical,31,Private,"9,490",Pickup,0,0,0,9,Highly Urban/ Urban
124799508,0,14-08-60,3,8,"24,062",No,"149,083",Yes,F,<High School,Clerical,36,Private,"12,510",Sports Car,0,0,"6,481",3,Highly Urban/ Urban
124895198,0,30-10-59,2,15,"74,402",No,"247,416",Yes,M,High School,Blue Collar,43,Commercial,"8,940",Pickup,"2,712",2,"5,558",7,Highly Urban/ Urban
124958832,0,10-11-67,3,17,"51,346",No,"167,536",Yes,F,Bachelors,Clerical,33,Private,"16,650",SUV,0,0,0,9,Highly Rural/ Rural
125044518,0,20-05-64,0,12,"104,948",No,"317,002",Yes,F,Bachelors,Manager,40,Private,"18,360",Pickup,"15,821",1,0,1,Highly Urban/ Urban
125422435,0,01-03-48,0,10,"176,833",No,"458,030",Yes,F,PhD,Doctor,45,Private,"24,280",SUV,0,0,0,19,Highly Urban/ Urban
125894519,1,20-11-40,2,17,"3,272",No,0,Yes,M,<High School,Student,42,Private,"7,200",Minivan,"5,086",2,"3,231",5,Highly Urban/ Urban
126071602,0,18-07-58,3,0,0,No,0,Yes,F,Bachelors,Student,40,Commercial,"5,600",SUV,"2,633",2,0,5,Highly Rural/ Rural
126155591,0,29-05-64,3,13,"64,872",No,"187,354",Yes,F,<High School,Clerical,44,Private,"11,490",SUV,0,0,0,8,Highly Urban/ Urban
126214903,0,27-12-59,0,12,"43,650",No,"180,755",Yes,F,High School,Blue Collar,9,Commercial,"9,260",Minivan,0,0,0,7,Highly Urban/ Urban
126244316,0,14-02-52,0,11,"95,184",No,"306,410",No,M,Bachelors,Professional,32,Commercial,"9,830",Pickup,0,0,0,2,Highly Rural/ Rural
126335621,0,03-05-49,0,11,"38,462",No,"189,718",Yes,F,High School,Clerical,37,Private,"25,900",Minivan,0,0,0,8,Highly Rural/ Rural
126421633,0,06-03-55,0,14,"110,556",No,"345,278",Yes,F,Masters,Manager,41,Private,"14,090",SUV,0,0,0,14,Highly Urban/ Urban
126447857,1,07-08-58,2,13,"43,704",No,"122,066",Yes,M,Bachelors,Clerical,20,Private,"14,390",Minivan,"3,482",2,0,13,Highly Urban/ Urban
126564660,0,21-07-59,2,0,0,No,"96,384",Yes,F,High School,Home Maker,58,Private,"5,500",SUV,0,0,0,1,Highly Rural/ Rural
126570016,0,13-04-47,0,13,"143,242",No,"364,925",No,M,Bachelors,Manager,43,Commercial,"23,340",Panel Truck,"4,749",3,0,10,Highly Urban/ Urban
126602281,0,31-10-48,0,14,"81,743",No,0,No,M,Bachelors,Blue Collar,37,Commercial,"14,770",Minivan,"30,760",3,0,10,Highly Urban/ Urban
126965374,0,13-09-63,0,0,0,No,"68,436",No,F,PhD,Home Maker,62,Private,"2,680",Sports Car,0,0,"4,402",21,Highly Urban/ Urban
127224705,0,23-09-42,0,14,"177,908",No,"467,833",Yes,M,PhD,Manager,41,Commercial,"25,380",Panel Truck,"35,371",3,0,13,Highly Urban/ Urban
127228244,0,23-09-65,0,11,"27,434",No,"120,044",Yes,M,<High School,Blue Collar,45,Private,"13,610",Minivan,0,0,"4,652",5,Highly Urban/ Urban
127268190,0,10-05-39,0,12,"77,658",No,"272,962",Yes,F,Masters,Lawyer,64,Private,"15,270",SUV,"7,705",1,840,18,Highly Urban/ Urban
127284135,0,02-05-46,0,8,"109,230",No,"301,276",Yes,M,PhD,Doctor,32,Private,"28,570",Minivan,0,0,0,6,Highly Urban/ Urban
127291521,0,05-03-60,0,15,"117,244",No,"326,392",Yes,F,Masters,Lawyer,42,Private,"17,780",Sports Car,0,0,0,14,Highly Urban/ Urban
127628966,0,25-04-55,0,14,"134,967",No,"335,456",Yes,F,Masters,Manager,31,Private,"20,580",Pickup,0,0,0,18,Highly Urban/ Urban
127629715,0,27-12-59,0,9,"61,567",No,"218,824",No,F,High School,Manager,29,Private,"13,640",Minivan,0,0,0,1,Highly Urban/ Urban
127702673,0,18-04-47,0,11,"12,169",No,0,No,F,<High School,Student,26,Private,"13,340",SUV,"52,465",1,0,4,Highly Urban/ Urban
127704738,0,29-12-60,0,14,"57,936",No,"203,583",Yes,M,Bachelors,Professional,32,Private,"15,740",Minivan,0,0,0,11,Highly Urban/ Urban
127782224,0,07-02-53,0,6,"41,077",No,"139,416",Yes,M,Bachelors,Professional,26,Commercial,"22,610",Panel Truck,"2,161",2,"4,979",8,Highly Urban/ Urban
127861252,0,12-09-50,0,8,"70,135",No,"237,554",Yes,F,Bachelors,Manager,17,Private,"8,510",SUV,0,0,0,10,Highly Urban/ Urban
127976689,1,06-07-55,3,12,"69,785",No,"242,695",Yes,F,High School,Blue Collar,34,Commercial,"29,550",Van,"2,615",2,0,8,Highly Urban/ Urban
128041568,0,26-12-61,1,11,"55,341",No,"180,901",Yes,F,Masters,Lawyer,46,Private,"19,220",SUV,"12,204",1,0,17,Highly Urban/ Urban
128131779,0,09-09-53,0,8,"102,092",No,0,No,M,Masters,Lawyer,25,Private,"1,500",Minivan,"2,619",2,0,8,Highly Urban/ Urban
128134494,0,30-03-75,1,10,"5,427",No,0,Yes,M,High School,Student,23,Commercial,"24,630",Panel Truck,"24,546",1,"3,373",5,Highly Urban/ Urban
128258857,0,05-12-50,0,11,"26,875",No,0,No,M,High School,Clerical,18,Commercial,"10,450",Pickup,"3,830",1,"4,194",6,Highly Urban/ Urban
128322658,0,12-12-49,0,9,"94,062",No,"287,762",No,M,Bachelors,Manager,15,Private,"6,200",Minivan,0,0,0,11,Highly Urban/ Urban
128354660,0,11-10-52,0,10,"166,325",No,"470,327",No,M,Masters,Lawyer,53,Private,"21,970",Van,0,0,0,12,Highly Urban/ Urban
128499798,0,10-09-56,0,9,"101,805",No,0,No,M,Bachelors,Professional,50,Commercial,"35,240",Panel Truck,"34,646",2,0,14,Highly Urban/ Urban
128542201,0,02-06-45,0,3,"27,546",No,"181,137",Yes,M,High School,Clerical,5,Private,"15,730",Minivan,0,0,0,5,Highly Urban/ Urban
128562583,0,07-10-46,0,14,"62,405",No,"225,899",Yes,M,High School,Professional,39,Private,"11,400",Pickup,0,0,0,6,Highly Urban/ Urban
128672869,0,18-08-49,0,12,"89,157",No,"257,091",Yes,F,Masters,Lawyer,52,Private,"19,700",SUV,"3,175",1,0,7,Highly Urban/ Urban
128733578,0,25-04-56,0,9,"96,399",No,"285,628",Yes,F,PhD,Manager,51,Private,"14,920",SUV,"3,117",4,"5,005",12,Highly Urban/ Urban
128895733,1,06-05-55,3,15,"55,989",No,"153,738",Yes,M,High School,Clerical,46,Commercial,"7,100",Pickup,0,0,0,3,Highly Rural/ Rural
129007648,0,16-07-52,0,7,"76,901",No,"229,973",No,F,Masters,Lawyer,34,Private,"18,680",SUV,0,0,"1,525",17,Highly Urban/ Urban
129106657,0,03-09-54,0,9,"109,237",No,0,No,F,Masters,Lawyer,17,Private,"26,900",SUV,0,0,0,19,Highly Urban/ Urban
129253886,0,30-07-67,0,12,"14,846",No,0,No,M,<High School,Clerical,40,Commercial,"22,330",Van,0,0,0,1,Highly Rural/ Rural
129314839,0,09-04-59,0,11,"105,664",No,"296,326",Yes,F,PhD,Doctor,21,Private,"16,070",Minivan,0,0,0,11,Highly Urban/ Urban
129595966,0,08-01-62,0,12,"53,840",No,"162,697",Yes,M,High School,Professional,36,Private,"10,580",Minivan,"2,577",4,0,1,Highly Urban/ Urban
129734528,0,08-01-53,0,12,"91,319",No,"277,559",No,M,Bachelors,Professional,47,Private,"28,460",Minivan,0,0,0,6,Highly Rural/ Rural
129758438,0,16-08-41,0,14,"39,707",No,"192,089",Yes,M,<High School,Blue Collar,29,Commercial,"16,870",Van,"3,546",1,"6,101",6,Highly Urban/ Urban
129817725,0,02-05-60,1,8,"55,134",No,"207,766",Yes,F,Masters,Lawyer,25,Private,"10,910",SUV,"3,233",2,0,21,Highly Urban/ Urban
129912435,0,16-01-52,0,12,"64,259",No,"202,031",Yes,M,High School,Clerical,26,Private,"25,100",Minivan,"9,526",4,0,9,Highly Urban/ Urban
129972840,2,13-06-58,2,0,0,Yes,0,No,F,Masters,Lawyer,19,Private,"11,100",Sports Car,0,0,"1,153",17,Highly Urban/ Urban
129976171,0,17-12-49,0,12,"16,156",No,"65,017",Yes,F,High School,Home Maker,31,Private,"19,410",Minivan,0,0,0,8,Highly Rural/ Rural
130037725,0,08-09-69,0,0,0,No,0,No,F,High School,Home Maker,18,Private,"1,500",Sports Car,0,0,0,7,Highly Rural/ Rural
130077194,0,28-05-44,0,13,"64,593",No,"200,725",Yes,M,Masters,Lawyer,27,Private,"13,460",Minivan,0,0,0,10,Highly Urban/ Urban
130176288,1,30-04-56,1,12,"71,235",Yes,0,No,M,Bachelors,Professional,36,Commercial,"5,800",Pickup,"12,424",2,0,6,Highly Urban/ Urban
130228769,0,19-03-56,1,12,"43,574",Yes,0,No,F,High School,Manager,21,Private,"20,550",Sports Car,"5,769",1,"1,119",1,Highly Urban/ Urban
130237506,2,21-05-37,3,12,"47,590",Yes,"179,494",No,M,<High School,Blue Collar,19,Private,"22,050",SUV,0,0,"2,492",4,Highly Urban/ Urban
130394270,0,19-06-49,0,6,"55,230",No,0,No,F,High School,Blue Collar,36,Commercial,"24,950",Pickup,"4,997",3,"6,535",6,Highly Urban/ Urban
130461195,0,20-12-65,2,13,"28,329",Yes,0,No,F,High School,Blue Collar,32,Private,"8,010",Sports Car,0,0,"5,672",11,Highly Urban/ Urban
130515581,1,19-08-62,2,0,0,Yes,0,No,F,Bachelors,Student,41,Private,"20,860",SUV,"9,237",3,0,4,Highly Rural/ Rural
130560858,0,25-07-46,0,12,"58,108",No,"236,411",Yes,M,Bachelors,Professional,14,Private,"6,800",Pickup,0,0,0,13,Highly Urban/ Urban
130594354,0,19-08-43,0,9,"36,635",No,"132,567",Yes,F,High School,Clerical,16,Private,"5,160",SUV,"24,822",3,"5,201",11,Highly Urban/ Urban
130620962,0,11-02-34,0,10,"85,894",No,"302,832",Yes,M,Masters,Manager,37,Private,"23,990",Minivan,0,0,0,19,Highly Urban/ Urban
130738628,0,02-12-57,0,15,"32,437",No,"140,264",Yes,M,Bachelors,Blue Collar,37,Commercial,"19,820",Minivan,"7,501",1,0,12,Highly Urban/ Urban
130771906,0,04-06-61,1,11,"1,729",Yes,0,No,M,High School,Student,35,Commercial,"8,860",Pickup,0,0,"7,052",1,Highly Rural/ Rural
131232627,0,18-06-42,2,15,"148,443",Yes,0,No,F,Masters,Lawyer,40,Private,"18,500",Sports Car,"7,014",2,"3,159",11,Highly Urban/ Urban
131236045,0,08-01-37,0,13,"29,453",No,"135,076",Yes,M,Bachelors,Professional,26,Private,"17,090",SUV,0,0,0,17,Highly Urban/ Urban
131433524,1,29-12-43,1,14,"17,820",No,"115,540",Yes,F,Bachelors,Home Maker,32,Private,"13,340",SUV,"6,913",1,0,8,Highly Rural/ Rural
131453753,0,11-05-55,2,0,0,Yes,0,No,F,PhD,Doctor,39,Private,"23,570",Minivan,"1,380",3,"3,666",17,Highly Urban/ Urban
131499639,0,09-01-58,2,16,"35,636",No,"150,462",Yes,F,High School,Clerical,42,Private,"15,120",Sports Car,"5,358",1,"2,219",1,Highly Urban/ Urban
131638533,2,21-06-54,2,10,"71,119",Yes,0,No,F,Bachelors,Clerical,43,Private,"15,600",Minivan,"3,534",3,"2,446",4,Highly Urban/ Urban
131657347,0,30-10-45,0,13,"106,880",No,"287,545",Yes,F,Bachelors,Manager,27,Private,"32,880",Pickup,0,0,0,10,Highly Urban/ Urban
131849190,0,18-07-48,0,10,"104,355",No,"286,694",No,F,Masters,Manager,38,Private,"17,040",Minivan,0,0,0,15,Highly Urban/ Urban
132042133,1,25-11-41,1,14,"41,645",No,"160,772",Yes,M,High School,Professional,23,Commercial,"7,200",Pickup,"5,040",2,"4,389",5,Highly Urban/ Urban
132104834,0,29-09-50,0,13,"83,569",No,"249,804",Yes,M,Bachelors,Manager,23,Private,"6,500",Pickup,"44,932",1,0,7,Highly Urban/ Urban
132329582,1,25-11-60,1,8,"40,662",No,"154,033",Yes,F,Bachelors,Clerical,29,Private,"20,690",SUV,"35,134",2,0,11,Highly Rural/ Rural
132367621,0,30-04-50,0,13,"147,455",No,"394,201",No,M,PhD,Manager,53,Private,"33,430",Minivan,0,0,0,22,Highly Urban/ Urban
132717460,0,18-09-46,0,7,"55,869",No,0,No,M,Masters,Lawyer,10,Private,"22,920",Minivan,0,0,0,13,Highly Urban/ Urban
132887473,0,12-04-65,2,0,0,Yes,0,No,M,<High School,Student,38,Private,"9,220",Pickup,"7,575",2,0,5,Highly Urban/ Urban
133031820,0,19-07-45,0,13,"136,052",No,0,No,M,Masters,Lawyer,33,Private,"20,510",Minivan,"6,779",2,0,13,Highly Urban/ Urban
133075649,0,01-07-53,0,14,"125,379",No,"347,068",Yes,M,Masters,Lawyer,29,Private,"18,640",Van,0,0,0,17,Highly Urban/ Urban
133183361,0,13-11-53,1,11,"137,285",Yes,0,No,M,Masters,Professional,33,Commercial,"19,830",Van,"35,428",1,0,11,Highly Urban/ Urban
133287297,0,14-02-72,1,9,"26,096",Yes,"150,000",No,M,High School,Clerical,17,Private,"9,980",Minivan,"5,425",1,0,1,Highly Urban/ Urban
133556915,1,11-05-60,2,9,"24,628",No,"195,489",Yes,F,High School,Blue Collar,32,Commercial,"18,810",SUV,"2,415",1,"6,653",10,Highly Urban/ Urban
133659442,0,17-10-42,0,9,"177,380",No,"422,429",Yes,M,PhD,Manager,31,Commercial,"19,590",Van,0,0,0,12,Highly Urban/ Urban
133754379,0,10-04-45,0,15,"74,208",No,"277,531",Yes,M,Bachelors,Manager,13,Commercial,"22,330",Van,0,0,0,10,Highly Urban/ Urban
133785506,0,11-11-56,2,7,"5,352",No,"60,715",Yes,F,High School,Home Maker,61,Private,"8,560",SUV,0,0,0,10,Highly Rural/ Rural
133912062,0,13-08-64,1,13,"22,021",Yes,0,No,F,High School,Clerical,10,Private,"14,360",SUV,0,0,"8,748",1,Highly Urban/ Urban
133978215,0,30-03-59,0,13,"66,745",No,0,No,M,Masters,Professional,16,Commercial,"20,420",Van,"31,127",2,0,13,Highly Urban/ Urban
134061273,1,24-07-59,2,12,"50,779",Yes,"157,121",No,M,Bachelors,Clerical,13,Private,"21,730",Van,0,0,0,13,Highly Urban/ Urban
134224730,0,27-08-48,0,15,"108,237",No,"305,752",Yes,F,Bachelors,Manager,27,Private,"25,840",Minivan,0,0,0,11,Highly Urban/ Urban
134416868,0,20-01-46,0,13,"44,405",No,"178,233",Yes,F,High School,Clerical,24,Private,"11,240",Sports Car,"29,959",3,0,5,Highly Urban/ Urban
134425658,0,02-03-40,0,9,"28,818",No,"153,289",Yes,F,Bachelors,Home Maker,6,Private,"29,230",Pickup,0,0,0,1,Highly Rural/ Rural
134553498,1,03-04-60,2,12,956,No,0,Yes,F,Bachelors,Student,25,Commercial,"17,550",SUV,0,0,0,9,Highly Rural/ Rural
134558323,1,16-02-58,2,10,"32,057",No,"166,326",Yes,F,High School,Clerical,20,Private,"8,810",SUV,0,0,0,1,Highly Rural/ Rural
134772357,0,25-04-47,0,6,"115,075",No,0,No,M,Bachelors,Blue Collar,23,Commercial,"18,210",Van,"7,619",1,"5,314",1,Highly Urban/ Urban
134884064,1,28-02-59,2,10,"61,375",Yes,"206,239",No,F,High School,Blue Collar,42,Commercial,"11,640",SUV,0,0,0,7,Highly Urban/ Urban
135030017,0,16-03-50,0,11,"51,371",No,"208,185",Yes,M,High School,Blue Collar,64,Commercial,"23,360",Panel Truck,"4,963",3,"3,745",7,Highly Urban/ Urban
135114400,0,19-01-53,0,11,"109,084",No,"257,476",No,F,Bachelors,Professional,31,Private,"30,930",Minivan,0,0,0,11,Highly Urban/ Urban
135141719,0,14-11-54,3,15,"12,158",Yes,0,No,F,<High School,Clerical,22,Private,"22,410",Minivan,"3,636",1,"3,091",1,Highly Urban/ Urban
135243330,1,12-01-56,1,11,"73,247",Yes,0,No,F,Masters,Lawyer,12,Private,"13,170",Sports Car,"3,338",1,0,16,Highly Urban/ Urban
135256948,0,29-06-61,0,12,"26,537",No,"144,593",No,M,<High School,Clerical,48,Private,"5,700",Minivan,"8,256",3,"4,863",1,Highly Urban/ Urban
135262032,0,24-05-67,4,11,"16,976",No,0,Yes,F,<High School,Student,25,Private,"6,640",SUV,"3,468",1,0,5,Highly Urban/ Urban
135274702,0,18-05-72,0,8,"78,197",No,"229,920",Yes,F,Masters,Manager,12,Private,"18,040",Pickup,0,0,0,12,Highly Urban/ Urban
135287165,0,04-01-40,0,0,0,No,0,No,M,Bachelors,Home Maker,42,Commercial,"30,430",Panel Truck,"1,511",1,0,9,Highly Urban/ Urban
135318016,0,27-11-61,4,16,"117,454",No,"338,110",Yes,F,Masters,Professional,44,Private,"21,690",Minivan,"5,373",1,0,14,Highly Urban/ Urban
135359176,0,14-06-44,0,17,"74,027",No,"292,979",Yes,F,Masters,Lawyer,17,Private,"9,740",SUV,0,0,0,11,Highly Urban/ Urban
135373326,0,02-06-54,2,13,"36,947",No,"165,094",Yes,F,High School,Clerical,32,Private,"6,200",SUV,0,0,0,1,Highly Urban/ Urban
135454830,0,27-08-49,0,13,"68,194",No,0,No,F,Bachelors,Blue Collar,69,Commercial,"13,920",SUV,"3,800",2,774,10,Highly Urban/ Urban
135500938,0,03-08-62,3,15,"98,655",No,"272,278",Yes,F,Masters,Lawyer,15,Private,"11,370",SUV,0,0,0,13,Highly Urban/ Urban
135533072,0,12-02-70,1,0,0,Yes,0,No,F,High School,Student,40,Commercial,"15,610",SUV,"7,857",2,"5,530",1,Highly Urban/ Urban
135670809,0,27-11-50,0,12,"107,503",No,"353,815",Yes,F,Masters,Lawyer,24,Private,"28,270",SUV,0,0,0,17,Highly Urban/ Urban
135687891,3,01-02-54,3,14,"51,165",No,"218,258",Yes,M,Masters,Lawyer,45,Private,"12,310",Minivan,0,0,"4,953",10,Highly Urban/ Urban
135689068,0,15-09-52,0,7,"21,517",No,"130,812",Yes,M,High School,Clerical,12,Commercial,"8,350",Pickup,"7,143",2,"2,344",1,Highly Urban/ Urban
135694979,2,07-02-61,2,12,"48,630",Yes,0,No,M,High School,Blue Collar,25,Commercial,"10,160",Pickup,0,0,"2,870",1,Highly Urban/ Urban
135848908,0,18-10-83,1,0,0,Yes,0,No,F,<High School,Home Maker,54,Private,"12,940",Minivan,0,0,0,7,Highly Urban/ Urban
135861189,0,13-03-46,0,13,"17,424",No,0,Yes,M,Bachelors,Student,39,Commercial,"10,860",Pickup,0,0,0,1,Highly Rural/ Rural
135985969,0,23-09-48,0,0,0,No,0,Yes,M,High School,Student,40,Private,"6,600",Minivan,0,0,0,7,Highly Rural/ Rural
136008318,0,11-04-65,0,5,"59,972",No,"165,806",No,M,Bachelors,Professional,51,Commercial,"23,040",Panel Truck,0,0,931,7,Highly Urban/ Urban
136008627,0,27-04-63,0,8,"82,109",No,"267,268",No,F,PhD,Doctor,18,Private,"13,310",SUV,"3,087",2,0,14,Highly Urban/ Urban
136012878,0,06-06-47,0,13,"32,636",No,"132,838",Yes,M,<High School,Blue Collar,32,Private,"9,960",Pickup,"5,243",3,0,1,Highly Urban/ Urban
136226404,0,13-09-51,0,8,"113,910",No,0,No,F,Masters,Professional,34,Private,"11,010",SUV,0,0,0,15,Highly Urban/ Urban
136757935,0,12-11-50,0,13,"28,592",No,"183,206",Yes,M,<High School,Clerical,31,Commercial,"9,260",Pickup,"39,892",3,"14,834",1,Highly Urban/ Urban
136857311,1,18-06-59,2,13,"21,411",Yes,0,No,M,Bachelors,Clerical,28,Private,"12,670",Minivan,0,0,0,7,Highly Rural/ Rural
137104271,0,10-11-49,0,14,"30,795",No,"174,778",Yes,M,High School,Clerical,53,Commercial,"8,920",Pickup,0,0,0,1,Highly Rural/ Rural
137177285,0,06-11-38,2,16,"119,013",Yes,0,No,F,Masters,Lawyer,50,Private,"31,240",Sports Car,"7,204",2,0,18,Highly Urban/ Urban
137342091,0,31-08-72,1,10,"60,214",No,"174,522",Yes,F,Masters,Professional,20,Private,"13,330",SUV,0,0,0,10,Highly Rural/ Rural
137568794,0,25-07-42,0,12,601,No,"109,016",No,M,<High School,Student,21,Private,"7,260",Pickup,0,0,0,6,Highly Urban/ Urban
137613097,0,27-12-64,1,13,"79,957",No,"172,461",Yes,M,High School,Blue Collar,47,Commercial,"12,510",Minivan,0,0,"1,842",9,Highly Urban/ Urban
137718065,0,23-10-42,0,7,"93,870",No,"302,628",Yes,M,Masters,Manager,16,Private,"16,870",Van,0,0,0,14,Highly Urban/ Urban
137974975,0,04-03-51,0,12,"59,146",No,"239,920",No,F,Masters,Lawyer,45,Private,"20,360",SUV,"6,710",1,"4,193",16,Highly Urban/ Urban
138449428,0,04-08-54,2,0,0,No,"115,797",Yes,M,<High School,Student,21,Private,"6,880",Pickup,0,0,0,7,Highly Urban/ Urban
138467131,0,23-05-42,0,15,"94,042",No,"233,414",Yes,M,Bachelors,Manager,41,Commercial,"32,660",Panel Truck,0,0,0,12,Highly Urban/ Urban
138512913,0,03-02-53,0,2,"102,253",No,"265,759",No,M,Bachelors,Manager,27,Commercial,"22,900",Panel Truck,"4,842",1,0,13,Highly Urban/ Urban
138582477,0,24-11-54,0,12,"92,898",No,"264,737",Yes,F,Masters,Lawyer,35,Private,"14,130",Sports Car,0,0,0,9,Highly Urban/ Urban
138622896,0,12-02-70,1,0,0,Yes,0,No,F,High School,Student,40,Commercial,"9,370",Sports Car,0,0,"3,069",1,Highly Urban/ Urban
138703995,1,17-01-57,1,10,"73,376",Yes,0,No,F,Masters,Lawyer,39,Private,"25,590",Sports Car,"7,328",1,"1,947",11,Highly Urban/ Urban
138933188,0,04-12-63,2,14,"77,303",No,"206,251",Yes,M,Bachelors,Professional,13,Commercial,"16,880",Van,0,0,0,14,Highly Urban/ Urban
